0
-0.022708802
0.30757892
-0.0058295038
0.15016049
-0.015059107
-0.006936933
-0.006995062
0.08638593
-0.05119697
-0.41320735
-0.0012807365
-0.017158886
-0.09852491
-0.04091443
0.021412898
0.6046381
0.5414833
0.41968766
0.2933794
0.014857667
-0.01943193
0.09557878
-0.019009877
0.20932904
-0.024615778
-0.023900116
-0.013715728
-0.04692067
0.3156806
-0.021649752
0.078352526
0.49506128
