0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
0.07322611,-0.11733482,-0.12966785,0.0077909054,-0.017458417,-0.15300067,0.1810095,0.07215733,0.026563212,-0.061359078,0.07845813,-0.15054184,-0.26155844,-0.037189573,-0.06505682,-0.06700091,0.029935993,0.0015595695,-0.06379124,-0.075856015,-0.021751797,0.033589356,0.040953033,-0.03651555,0.023746725,0.010822693,0.11338642,-0.074015446,-0.09198117,-0.14927019,0.18939433,0.1245285,0.02974989,0.024869578,0.031044178,-0.032863945,0.033600938,-0.051717438,0.11664962,0.018754108,0.10671573,-0.03435336,0.11291982,0.03890067,-0.06689987,0.03399952,0.055213485,-0.059347942,0.07887278,-0.112528175,-0.015263124,0.09198496,-0.08797386,-0.038283262,-0.0022878288,0.22046125,-0.07067361,0.077472456,0.060356304,0.042866953,-0.011357414,0.10640365,-0.0484007,0.18969737
-0.08443457,-0.0738072,0.10005474,-0.08434141,-0.07797322,0.082182445,-0.10070285,-0.038559496,0.10664555,0.045242853,-0.057987433,-0.3135129,-0.041650917,-0.05821574,0.048262928,-0.14261611,0.027091352,0.059833255,-0.10636839,-0.12679972,-0.10653277,-0.024303166,-0.11964111,-0.03132753,-0.0181522,-0.018484373,-0.05045812,-0.18195295,0.09332636,0.11258261,0.07510517,-0.038353223,-0.13556765,-0.044277217,-0.0839926,0.012263485,-0.052946154,-0.10177365,-0.2563868,0.18290399,0.06991168,-0.025381608,-0.0056663915,-0.0695404,-0.09835364,-0.038251325,0.047637444,-0.017215634,0.024873063,-0.013433572,0.036782335,0.01960608,0.09527815,0.053376153,0.022750339,0.05914336,-0.09292193,-0.057833515,0.034852415,0.092608996,-0.02712852,0.044289242,0.0033862542,-0.012585181
-0.0038666253,-0.011559574,-0.118260264,-0.05876426,1.3533139e-05,-0.0479099,0.012999813,0.062670566,0.016874677,0.098078765,-0.01483353,-0.11440861,0.014308784,0.029387595,0.04291372,-0.019301625,-0.110841475,-0.06571996,-0.030603005,-0.008623097,-0.08878232,0.006751238,0.061278705,-0.10016643,0.0081925895,-0.10496346,0.006292023,-0.09140194,0.05486024,0.07447545,0.12739395,-0.02095449,0.0398467,-0.0964632,0.11949287,0.049216032,0.091149695,-0.07392438,0.09340682,0.012416615,0.043787353,-0.00097350014,0.08105311,-0.01919689,-0.14292017,-0.07700457,0.124491096,-0.14158425,-0.059127435,-0.04380035,-0.064760506,-0.15366967,0.059031997,-0.005768344,-0.10212929,0.11012231,-0.13101994,-0.09368483,-0.13161649,-0.144342,-0.06852138,0.005063814,-0.07958058,0.063670844
-0.14762466,-0.21251759,0.020658055,-0.21033394,-0.0135413455,-0.11177366,-0.17124291,-0.061533734,-0.11583124,0.06815095,-0.08910499,0.06487788,0.05540247,-0.08688512,0.034353305,-0.0053125345,-0.030660123,-0.05286066,-0.11772509,-0.043194607,-0.10234753,-0.01642058,0.10762109,0.053551972,-0.03762417,0.05406299,-0.091250226,0.094031595,0.09171809,0.14442083,-0.06974254,0.030229952,-0.15927546,-0.19517125,-0.16084868,0.043566816,-0.04995058,0.029283797,-0.18213323,-0.13572071,-0.055161983,0.05086653,0.007963997,0.092102945,-0.15003085,-0.16443399,-0.076087765,-0.06420426,-0.16187765,-0.004455832,0.02633178,-0.10016988,-0.04251046,-0.06003252,1.75026e-05,-0.11524296,-0.15117049,0.10465549,0.07901339,0.0033948398,0.006466614,-0.09838324,-0.13421448,0.15336443
0.018478172,-0.025778387,0.009004402,-0.082830764,-0.066468365,0.16830857,0.0144098345,0.10719432,-0.0017253989,-0.048062094,0.100509495,0.046127174,-0.10295134,-0.05012648,-0.14374748,-0.023774603,0.064306125,0.103396766,0.012362437,0.040608305,0.06655484,-0.06879007,0.054549415,-0.12545894,0.12874702,-0.05085017,0.06760885,-0.052807853,-0.13139926,-0.09758017,0.016250415,-0.0409178,-0.0038008175,0.00017446763,0.11726249,-0.039385904,0.035942033,-0.052340448,0.03702766,0.09030985,0.016129626,-0.09117684,-0.04675156,-0.0800543,-0.07988149,-0.061053813,0.09994616,0.06511747,0.039426956,0.0154258115,0.043203134,0.068709664,0.01452821,-0.086085156,-0.0627839,-0.0056405445,-0.06558332,0.08892459,-0.07202524,0.061393317,-0.009101829,-0.0374749,-0.05075219,-0.16921183
0.056905933,-0.20595823,-0.04316942,0.121138975,0.1078893,-0.05641748,0.011355417,0.042187434,0.07390543,0.08907074,-0.16444682,0.030359577,-0.005389619,-0.020504018,-0.11005704,-0.030001907,-0.0034409945,-0.03129736,0.029199127,-0.09340532,-0.034283828,0.028224641,0.03100325,0.15926407,1.6092241e-05,-0.05264855,0.025090585,0.035042357,-0.02037428,0.1402037,0.1837929,-0.086452045,-0.19300286,-0.0824576,0.0059487033,-0.025805216,-0.00056232844,-0.06491578,0.14945124,0.04103522,-0.087826885,-0.049843606,0.09254876,-0.09542141,0.043544486,0.116463944,-0.08790762,0.058939103,-0.25679263,-0.12027759,0.07187702,0.08352398,0.030028118,0.12252946,0.045461927,-0.04062817,-0.015488923,0.011694149,0.010599229,0.22034724,0.041959982,0.13773772,0.08664081,-0.082369745
0.045957197,0.041885573,0.040649552,-0.13291252,-0.043210596,-0.04369179,0.09625011,-0.0302175,-0.044377755,0.027403627,-0.12361523,-0.05072467,0.06938671,-0.083886646,0.17487243,-0.117947556,-0.1304207,-0.13282661,-0.03871842,0.046190865,0.019490104,-0.029279571,0.0047697173,-0.14732869,-0.13833171,-0.03495525,0.08991899,0.031233568,-0.083135895,0.07127741,0.090628974,-0.12508926,0.18591811,-0.07828455,-0.12261952,-0.1278079,-0.1606785,-0.1268027,-0.075557075,0.038314156,0.040975273,-0.25560492,-0.3068133,0.037907034,-0.01334956,-0.09186,-0.032957226,-0.10390333,0.027404225,0.009187931,-0.13169003,-0.0031382397,-0.016563874,0.08255686,-0.046999216,0.0772942,-0.28918156,0.111108445,-0.18649895,0.06834633,-0.13548295,-0.11395363,-0.04663633,0.1436719
0.03819743,0.008524677,-0.02228323,0.06990914,0.19867082,0.070654854,0.015402565,0.20522416,0.09096024,-0.058770277,0.13229659,0.057537246,0.0068346797,0.07938961,-0.10316282,0.013165458,-0.021306023,-0.069063194,0.08577758,-0.037182443,-0.029561942,-0.07382717,0.07440032,0.07641925,-0.04526015,-0.03142258,0.09810486,0.020728528,0.0732197,0.07932033,0.0925905,0.004477365,-0.097028725,0.009169811,-0.018445203,0.02465318,-0.07696104,0.037466545,-0.06753909,0.052222013,-0.087545976,-0.098633446,-0.041233484,0.13665259,-0.15099263,0.02186305,0.10012742,0.05850475,0.0015348279,0.054339558,-0.05330008,-0.102410056,-0.028600879,-0.12321339,-0.049699426,-0.048052374,-0.01951599,0.017800186,0.08760339,0.012799346,-0.15872273,-0.0069008796,0.056028478,-0.01430731
0.08446117,0.05650247,-0.07516631,0.09340587,-0.03020057,-0.04611243,-0.036468707,-0.0005174838,-0.05436724,-0.06817805,-0.03177118,0.07660817,-0.0022602845,-0.012770581,0.06296501,0.0049843877,-0.06462521,0.04793473,0.0026054266,-0.013891078,-0.027662693,-0.0798909,0.0041683726,0.053986356,-0.021595487,-0.07816226,0.022713166,-0.061404336,-0.007049898,0.085228875,0.014569254,-0.018747196,-0.053655673,-0.0653766,0.0005234486,0.0020979054,-0.03218468,0.04245206,0.013835867,-0.032355554,-0.11481157,-0.02222198,-0.11458525,-0.12953539,0.17052501,-0.03887008,-0.13994367,-0.07672464,-0.12715963,0.05925876,-0.008048671,-0.21410519,0.04644942,-0.03731362,0.060380694,0.070479386,0.104801506,-0.08634352,0.017986258,0.045799542,-0.04043658,-0.089019865,-0.046786167,-0.12204292
-0.19907238,-0.11041806,0.04859538,0.09002542,0.0009439609,-0.05512666,0.022045441,0.091094345,0.03025517,0.07701353,-0.15360183,-0.15529032,0.07888904,0.12489183,-0.12768878,0.0017173954,0.13332872,0.01733963,-0.040917072,-0.0012392745,-0.053752072,-0.09441938,0.110958114,-0.06415435,0.09195396,0.08914079,-0.026029233,0.0076409276,0.093559,-0.008410502,-0.0039109406,-0.11258603,-0.19350855,0.060372543,-0.031579547,0.022137549,-0.06376145,0.07575519,0.15049078,-0.09101587,-0.05464262,0.030273728,0.10493379,0.029224938,-0.12914097,-0.040003296,-0.030189676,0.13074885,0.04826079,0.27986905,-0.13976647,-0.03268965,-0.16774802,-0.09124723,0.11863287,-0.0899233,0.00071417424,-0.08806461,0.06033274,0.11140353,-0.11282064,0.14436433,-0.121847436,-0.07845639
-0.051968582,0.004791519,-0.07626146,0.024302663,-0.07053495,-0.047896836,0.09831007,-0.07979925,0.009013214,-0.059824433,0.035693232,0.005404051,0.020028625,0.018368695,0.004756629,0.031782888,-0.024420798,-0.037589956,-0.020250868,0.0083487015,0.05196656,0.030549765,0.029744372,0.13012594,-0.079476275,0.012284962,0.04146729,0.015135616,-0.014102128,0.059481524,0.02829959,0.043815874,0.010248898,-0.036211517,-0.032436747,-0.0030231986,0.070213795,-0.012523811,0.07552832,0.03204219,0.20365003,-0.0799748,-0.0022601509,-0.052342594,-0.21386926,0.025062144,0.06061589,0.003889249,0.13844109,-0.023486292,-0.04211003,-0.087122984,-0.13174777,0.06996309,-0.06977784,-0.01548117,-0.07113926,-0.05301578,-0.053561714,-0.06295092,0.08087481,0.059149362,-0.019240128,0.05900498
0.0048995665,0.09371542,-0.039722357,-0.04124393,0.044185434,-0.086910725,-0.16895612,0.018701753,0.036315113,-0.013365204,0.054343212,-0.2845593,0.050716344,-0.107423685,0.026175987,-0.16468282,-0.0608142,0.0046405494,0.114970796,-0.041252404,-0.0050801733,-0.053829063,0.03590483,0.016192755,-0.10577814,0.012450992,-0.05613282,0.060010336,0.02846769,-0.022679547,0.004601721,-0.0643643,0.016947083,-0.11037954,0.006239681,-0.15993199,-0.011729455,-0.07089315,0.11950744,0.007777989,0.040735923,-0.2570982,-0.1210139,0.0033518,0.020695465,-0.21592268,0.05205245,-0.034700967,0.10947222,-0.13106932,-0.06746474,-0.22733234,-0.13431327,0.13823505,-0.028192108,0.02668167,-0.086135656,-0.08254915,-0.033712726,0.052562542,-0.12948526,-0.10333117,-0.06913109,0.06785506
-0.038312517,-0.043638933,0.08622632,0.019706355,-0.059177678,-0.03088117,0.081611015,-0.028055184,-0.0027984914,0.015921978,0.025649115,-0.012961398,0.07585617,0.034137618,-0.042142756,-0.05905941,0.048539966,-0.015221522,0.06352628,0.025529867,0.058633123,-0.015716791,-0.008266595,0.08113504,-0.054774895,-0.030497253,-0.018114034,-0.031294715,0.003472454,-0.012857193,-0.031268984,0.035777986,-0.036650177,0.025755474,0.013108512,0.06405499,-0.027816782,-0.10089088,-0.019177115,0.053899918,0.09456097,-0.05195947,0.020042324,-0.05615241,-0.1442344,-0.06795942,-0.075588845,-0.06963823,0.11567325,0.07665107,0.018522698,-0.035517845,-0.0042050444,0.055376727,-0.115957625,0.019507052,-0.040068172,-0.03207844,0.052804288,0.031395424,-0.039191056,0.03004411,0.016715541,-0.09607205
-0.04312951,-0.15185376,-0.15888548,0.039305184,-0.13479261,0.0005802018,-0.26116875,0.03344859,-0.09637602,0.009686908,-0.041776486,-0.18700305,-0.1002703,-0.04513293,-0.033186752,-0.049466837,0.06138924,0.09606915,-0.26976046,0.029367775,-0.056279644,-0.06540179,-0.011255731,0.05269917,-0.024573889,-0.057667974,-0.07941426,-0.034515966,-0.16638578,-0.119644225,0.02346075,-0.12084585,-0.009836983,-0.09530791,-0.18385883,-0.18277514,-0.22082768,-0.20859036,-0.13240568,-0.05115304,-0.091163516,0.075764835,0.02732267,0.059645552,-0.048219558,0.0527379,0.036396287,-0.09401559,-0.098010786,0.15314144,0.09411807,-0.036590453,-0.1475605,-0.113163084,0.068914175,0.041745003,-0.15112084,-0.14761502,0.067746356,0.043867163,-0.14583807,-0.060182083,-0.06526888,-0.0020713303
-0.06006423,-0.11092455,-0.11851976,-0.06900954,-0.06327027,-0.083384,-0.11635329,-0.12052766,-0.061828326,0.04545189,0.071162775,0.026495418,-0.100146785,-0.019972743,-0.19256072,0.06607238,-0.09165529,0.0068370383,-0.026665851,-0.059567098,0.021801222,-0.0007786891,-0.14303908,-0.04596671,-0.06825861,0.09396134,-0.015113716,-0.04060431,-0.08681104,0.11427723,-0.033047035,-0.06393363,-0.006413507,0.062478773,-0.1228292,0.18152262,-0.17809007,-0.1844824,0.074176915,-0.055779625,0.09684976,-0.115749754,0.03775658,-0.06777162,0.11675296,0.08019679,0.07087621,-0.049334463,-0.01976974,-0.07749577,-0.19097945,0.072997704,-0.10832717,0.14280516,-0.07718108,-0.0002743366,0.1589141,-0.111350775,-0.08364343,0.047682513,-0.13088515,-0.07733354,0.014521169,-0.059862364
0.095904775,-0.023297453,-0.058267694,0.0975433,0.10641418,0.06435321,0.004538958,0.011482648,-0.14356293,0.10603771,0.062265337,-0.02094694,0.00883374,-0.06513816,0.044218056,-0.0110612735,-0.0028315112,-0.012937771,0.024168173,0.040228933,-0.004658684,-0.0021935394,0.019009998,-0.13632731,0.046252526,0.018162565,-0.03619117,-0.00605719,-0.025131501,0.012763563,-0.011846265,-0.03492723,0.034161575,-0.031239817,0.08502096,0.09025087,-0.10120113,0.059407447,-0.08350343,-0.12258849,-0.063603155,-0.074728966,0.022371514,-0.0067562447,-0.17375259,0.069935374,-0.1435268,-0.066650756,-0.018988464,0.07006515,-0.016287152,0.09820458,0.04375202,-0.06315758,0.049183197,-0.17139398,0.0030442164,-0.11433117,-0.17621796,0.0030124388,-0.096521035,-0.048049524,-0.020693911,-0.06720287
-0.017834043,-0.16340274,-0.049189612,-0.04393478,-0.15740752,0.03221049,0.11889198,0.05513154,-0.117812075,0.06655361,0.0073527005,0.032618627,-0.0979199,4.072928e-05,-0.057839584,-0.06697064,-0.06753577,0.0962321,-0.04335261,-0.017640803,0.08526143,-0.028101442,0.11938924,-0.20055005,-0.067101,0.030037243,-0.040476087,0.04318938,0.09022617,0.011924994,-0.014518426,-0.052527845,0.005120286,0.007277288,-0.060933787,-0.0019486067,-0.10426954,0.081968926,0.030401869,0.0056191613,0.088515736,-0.1617447,-0.10127902,-0.07131998,0.0456902,0.014490687,0.1743989,-0.0153861465,0.18179004,0.0647372,0.022964152,0.15883203,-0.0069210664,-0.08038853,-0.044148054,-0.039761186,-0.06403238,0.056136545,0.097724244,0.062112916,0.024268882,0.05258976,-0.0048851743,0.045760747
0.12175129,-0.064282574,0.12830842,0.03876958,-0.062201157,-0.07353939,-0.068171665,-0.10129251,-0.074477725,-0.10603516,-0.0669887,-0.026772048,0.069957405,0.069067195,0.11582021,-0.097911425,-0.08071886,-0.03608904,-0.1164252,-0.06629889,-0.063682884,-0.082363665,-0.166178,-0.032693874,-0.090880156,-0.095559314,-0.1811011,0.16264728,-0.0012979155,-0.034366217,0.07032708,-0.14401752,-0.027192906,-0.18265395,-0.19848812,0.052892577,-0.031963505,-0.25656867,0.017349258,0.020874793,0.120493956,-0.12883091,-0.1966037,-0.03942351,0.105437785,-0.11517467,-0.15677217,-0.19990356,0.06612379,0.014891279,-0.16212669,-0.09700552,-0.0075334427,0.03733367,0.004202606,-0.07828224,-0.1820969,-0.014567441,0.015157452,0.047095444,0.003434595,-0.13867413,-0.0003906282,0.080683395
-0.18976249,0.16061813,-0.0063034995,0.045268074,0.13908964,0.09214573,0.0062413714,0.16365543,0.02813058,-0.19399115,0.14832087,-0.145335,0.044111937,-0.1104509,0.1303668,-0.11579171,0.01182827,0.1474762,-0.10669084,-0.036112048,-0.017450893,-0.11608776,-0.13711706,0.10633472,-0.032819234,0.07839242,-0.033265572,0.14337122,0.017722918,-0.15295774,0.11304298,0.024085857,0.0024512724,-0.17018993,-0.07512067,-0.058497213,-0.0690608,-0.13972509,-0.15961795,0.050670728,0.093539864,0.017004749,-0.12281365,-0.046844963,0.069467925,0.17264798,0.14499089,0.03823468,0.13343088,0.053752966,0.050278474,0.10308869,-0.14650507,0.121661805,-0.015259019,-0.071305744,0.0050593857,-0.09933893,-0.03330386,0.17329276,0.07565337,0.058109287,-0.049378317,0.04731541
-0.027762335,-0.051137034,-0.030883828,-0.01815198,0.13486552,0.0074502835,-0.083597,0.17233068,0.023004718,0.06315988,0.06431977,0.040275853,-0.14958628,-0.039934695,-0.06669029,-0.014438892,-0.010605557,0.009037853,0.031223284,0.01696181,0.025732664,0.07175595,0.024855873,-0.09255436,-0.05675402,0.06278587,0.00971378,-0.1409788,0.10568821,0.0098064765,-0.057915192,0.07608695,-0.015210481,0.10965426,-0.07937576,0.05368145,0.10946294,0.049138665,-0.03605035,0.014623175,-0.0912724,0.038253337,-0.07043561,-0.04980335,0.032650713,0.031048378,0.013642002,-0.007428604,0.14086303,0.06063351,0.03654922,0.009878499,-0.03222663,0.04651913,0.03578382,0.040265888,0.011542881,-0.002797981,-0.046041075,-0.026953015,0.042303845,0.012104735,-0.057600133,0.17202263
0.019535402,0.15404405,0.028496763,-0.035127744,-0.017723022,-0.1295619,0.0029642794,0.092041,-0.014815086,0.053728428,-0.013098556,0.034249306,0.032299485,-0.021581799,0.02510299,0.054252144,0.08205535,0.092573114,0.01196129,-0.14927423,-0.07890571,-0.024662381,0.17259553,-0.059556574,-0.045927707,-0.11101408,-0.06455924,0.057582084,0.058950536,-0.02124663,0.084120914,-0.077035494,0.14000905,0.013710793,0.0028528883,0.0021803381,-0.11141605,0.049540084,0.07164586,0.020753909,0.118458174,-0.1820102,-0.085301876,-0.073021516,-0.15973084,0.1032194,0.027123148,-0.01590893,-0.14757676,0.07775994,0.10376349,-0.07551078,-0.0009530339,-0.072960496,-0.009735617,0.0806024,0.08530948,-0.13854727,-0.154725,-0.000580764,-0.0635037,-0.1437943,-0.04910706,0.14316493
0.07077576,-0.111047894,-0.08874248,-0.01801843,-0.013019896,-0.008943404,-0.07428717,-0.14022493,-0.13116433,-0.058111943,-0.114150286,-0.0313744,-0.29888654,-0.06439806,-0.03574498,0.14931728,0.057393927,0.24329779,0.0706526,0.06478939,-0.05610219,0.05155683,-0.028212309,-0.061512556,-0.0914486,-0.006351619,0.031781785,-0.055232987,0.12532686,0.072438374,0.05953595,0.09541776,-0.22652403,-0.11231733,0.049652487,0.019691944,-0.011565197,-0.092732705,0.058555037,0.13150045,0.08613792,-0.07057714,-0.021288238,0.09207708,-0.07037581,-0.13803142,-0.08709714,-0.005843419,0.05101423,-0.05279137,0.005625728,0.018362748,-0.0020947093,0.10101498,0.11427698,-0.0067987796,-0.13020456,-0.1667355,-0.18485992,-0.058001015,-0.17459306,-0.039105516,0.09321739,0.049545255
